"ООО ""РЕМСТРОЙ""","г. Минеральные Воды, ул. Карла Либкнехта, д. 6",ремонт внутридомовой инженерной системы водоотведения,"199 920,00","174 194,02","30 451,18",20.09.2018
"ООО ""РЕМСТРОЙ""","г. Минеральные Воды, ул. Советская, д. 42",ремонт внутридомовой инженерной системы холодного водоснабжения,"423 016,00","224 520,49","108 899,23",20.09.2018
"ООО ""РЕМСТРОЙ""","г. Минеральные Воды, ул. Советская, д. 44",ремонт внутридомовой инженерной системы холодного водоснабжения,"372 416,00","188 023,19","188 023,19",20.09.2018
"ООО ""РЕМСТРОЙ""","г. Минеральные Воды, ул. Советская, д. 44",ремонт внутридомовой инженерной системы горячего водоснабжения,"372 416,00","204 407,82","204 407,82",20.09.2018
"ООО ""РЕМСТРОЙ""","г. Минеральные Воды, ул. Советская, д. 74",ремонт внутридомовой инженерной системы горячего водоснабжения,"1 208 328,00","510 678,11","510 678,11",20.09.2018
"ООО ""РЕМСТРОЙ""","г. Пятигорск, пр-кт. Калинина, д. 25а",ремонт крыши,"1 414 000,00","961 554,90","961 554,90",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, пр-кт. Калинина, д. 25а",ремонт внутридомовой инженерной системы электроснабжения,"470 400,00","363 343,51","195 269,41",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт крыши,"1 696 800,00","1 370 129,51","1 167 901,84",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт внутридомовой инженерной системы водоотведения,"238 595,00","221 625,41","80 694,58",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт внутридомовой инженерной системы электроснабжения,"470 400,00","215 469,74","215 469,74",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт фундамента,"350 850,00","242 840,65","129 019,91",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт фасада,"2 396 100,00","1 459 390,82","1 438 260,41",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт подвального помещения,"653 500,00","385 394,88","291 803,24",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Людкевича, д. 7",ремонт внутридомовой инженерной системы холодного водоснабжения,"193 290,00","175 672,49","28 829,43",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Малыгина, д. 34а",ремонт крыши,"1 575 600,00","1 404 489,40","1 404 489,40",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Октябрьская, д. 24",ремонт внутридомовой инженерной системы электроснабжения,"116 032,00","363 343,51","363 343,51",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Октябрьская, д. 24",ремонт крыши,"1 515 000,00","1 475 583,84","810 840,68",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Октябрьская, д. 45",ремонт фасада,"3 080 700,00","2 389 816,64","2 389 816,64",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Октябрьская, д. 45",ремонт крыши,"2 666 400,00","2 784 567,74","2 784 567,74",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Первомайская, д. 87",ремонт внутридомовой инженерной системы электроснабжения,"329 280,00","157 552,66","157 552,66",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Первомайская, д. 87",ремонт крыши,"2 383 600,00","1 303 130,60","1 303 130,60",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Подстанционная, д. 6",ремонт внутридомовой инженерной системы теплоснабжения,"107 140,00","529 855,97","529 855,97",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Подстанционная, д. 6",ремонт крыши,"1 050 400,00","1 757 588,82","1 150 602,70",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Пушкинская, д. 1",ремонт крыши,"1 454 400,00","1 301 037,69","1 301 037,69",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Пушкинская, д. 3",ремонт внутридомовой инженерной системы электроснабжения,"0,00","0,00","0,00",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Пушкинская, д. 3",ремонт крыши,"1 454 400,00","1 239 733,20","1 239 733,20",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 13",ремонт фасада,"1 336 915,22","1 352 068,35","1 348 376,40",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 13",ремонт крыши,"1 834 495,26","1 840 477,12","1 839 880,54",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 13",ремонт внутридомовой инженерной системы электроснабжения,"139 638,84","137 801,84","137 711,96",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 25",ремонт внутридомовой инженерной системы электроснабжения,"161 354,38","125 055,55","124 288,68",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 25",ремонт фасада,"1 702 764,78","2 069 500,80","2 069 500,80",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 25",ремонт крыши,"2 602 865,24","2 286 910,94","2 279 770,31",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 28, лит. А",ремонт внутридомовой инженерной системы электроснабжения,"0,00","0,00","0,00",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 28, лит. А",ремонт крыши,"1 422 349,58","916 896,16","906 537,84",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 28, лит. А",ремонт фасада,"257 691,94","394 077,67","394 077,67",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 41, лит. А,В",ремонт фасада,"765 652,44","774 330,65","607 475,47",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 41, лит. А,В",ремонт внутридомовой инженерной системы электроснабжения,"98 430,88","95 772,08","95 682,26",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 41, лит. А,В",ремонт крыши,"1 683 265,28","1 701 344,07","1 700 373,44",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 9",ремонт фасада,"707 929,20","715 223,80","715 090,32",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Теплосерная, д. 9",ремонт внутридомовой инженерной системы электроснабжения,"153 667,86","151 224,78","151 117,69",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 11",ремонт фасада,"394 620,32","645 497,31","645 497,31",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 11",ремонт крыши,"1 306 962,10","1 048 368,91","1 042 844,50",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 36",ремонт внутридомовой инженерной системы электроснабжения,"705 600,00","231 237,23","231 237,23",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 36",ремонт крыши,"2 258 360,00","1 417 143,29","1 417 143,29",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 38",ремонт фасада,"2 943 780,00","2 602 582,29","1 899 321,11",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 38",ремонт фундамента,"283 019,00","128 659,56","128 481,94",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 38",ремонт крыши,"2 222 000,00","2 155 084,44","1 761 560,53",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Университетская, д. 38",ремонт внутридомовой инженерной системы электроснабжения,"1 019 200,00","356 390,40","221 258,89",29.03.2019
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Чкалова, д. 10",ремонт внутридомовой инженерной системы электроснабжения,"70 065,00","72 440,43","72 440,43",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Чкалова, д. 10",ремонт фасада,"671 092,00","622 358,26","621 152,14",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Чкалова, д. 10",ремонт крыши,"874 984,16","1 548 049,69","1 548 049,69",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Чкалова, д. 4",ремонт внутридомовой инженерной системы электроснабжения,"114 983,92","55 439,51","54 239,65",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Чкалова, д. 4",ремонт фасада,"1 251 289,70","1 051 285,74","1 046 508,78",10.04.2017
"ООО ""РЕМСТРОЙ""","г. Пятигорск, ул. Чкалова, д. 4",ремонт крыши,"2 212 179,04","1 809 966,84","1 800 597,76",10.04.2017
"ООО ""РЕМСТРОЙ""","п. Виноградный, ул. Юбилейная, д. 13",ремонт внутридомовой инженерной системы электроснабжения,"75 107,20","249 971,48","249 971,48",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Виноградный, ул. Юбилейная, д. 19",ремонт внутридомовой инженерной системы электроснабжения,"75 107,20","270 075,99","270 075,99",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Затеречный, ул. Строительная, д. 3",ремонт внутридомовой инженерной системы электроснабжения,"36 064,00","181 368,00","181 368,00",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Нижнезольский, пер. Победы, д. 5",ремонт подвального помещения,"548 940,00","384 557,64","349 795,60",06.05.2019
"ООО ""РЕМСТРОЙ""","п. Нижнезольский, пер. Победы, д. 7",ремонт подвального помещения,"548 940,00","385 074,94","376 695,37",06.05.2019
"ООО ""РЕМСТРОЙ""","п. Новокумский, тер. Микрорайон, д. 4",ремонт фундамента,"230 000,00","469 366,79","469 366,79",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Новокумский, тер. Микрорайон, д. 5",ремонт фундамента,"276 000,00","378 328,22","378 328,22",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Новокумский, тер. Микрорайон, д. 5",ремонт внутридомовой инженерной системы электроснабжения,"61 680,00","287 372,50","287 372,50",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Новокумский, тер. Микрорайон, д. 8",ремонт фундамента,"271 400,00","481 591,47","481 591,47",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Новокумский, тер. Микрорайон, д. 8",ремонт внутридомовой инженерной системы электроснабжения,"61 680,00","260 963,75","260 963,75",09.09.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 14",ремонт крыши,"1 858 400,00","1 985 512,44","1 828 036,43",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 14",ремонт фасада,"1 170 666,00","1 761 253,35","1 644 018,95",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 4",ремонт фасада,"1 211 742,00","1 203 849,08","1 096 063,99",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 4",ремонт фундамента,"399 556,00","202 107,26","136 066,44",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 4",ремонт крыши,"1 858 400,00","1 851 904,50","1 705 374,06",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 6",ремонт фундамента,"399 556,00","444 798,84","378 758,02",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 6",ремонт крыши,"1 858 400,00","1 641 240,94","1 494 710,50",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Пятигорский, ул. Красноармейская, д. 6",ремонт фасада,"1 355 508,00","1 192 548,59","1 084 763,50",26.11.2019
"ООО ""РЕМСТРОЙ""","п. Терский, д. 9",ремонт внутридомовой инженерной системы холодного водоснабжения,"0,00","0,00","0,00",06.05.2019
"ООО ""РЕМСТРОЙ""","с. Арзгир, ул. Кирова, д. 4",ремонт крыши,"2 024 000,00","1 501 172,07","1 501 172,07",09.09.2019
"ООО ""РЕМСТРОЙ""","с. Ачикулак, ул. Гвардейская, д. 46",ремонт внутридомовой инженерной системы электроснабжения,"62 720,00","120 274,04","120 274,04",09.09.2019
"ООО ""РЕМСТРОЙ""","с. Краснокумское, ул. Кирова, д. 39",ремонт внутридомовой инженерной системы водоотведения,"421 050,00","31 169,85","31 169,85",06.05.2019
"ООО ""РЕМСТРОЙ""","с. Краснокумское, ул. Кирпичная, д. 4",ремонт внутридомовой инженерной системы горячего водоснабжения,"2 131 500,00","212 682,13","205 896,89",01.10.2018
"ООО ""РЕМСТРОЙ""","с. Краснокумское, ул. Кирпичная, д. 4",ремонт внутридомовой инженерной системы водоотведения,"1 705 200,00","313 499,16","301 834,35",01.10.2018
"ООО ""РЕМСТРОЙ""","с. Краснокумское, ул. Кирпичная, д. 4",ремонт внутридомовой инженерной системы холодного водоснабжения,"2 131 500,00","183 236,76","170 696,27",01.10.2018
"ООО ""РЕМСТРОЙ""","с. Соломенское, ул. Степная, д. 1",ремонт фасада,"410 760,00","1 718 662,96","1 718 662,96",17.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Курская, пер. Школьный, д. 15",ремонт внутридомовой инженерной системы электроснабжения,"717 544,00","968 381,97","968 381,97",17.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Курская, ул. Акулова, д. 29",ремонт фасада,"1 425 197,90","1 169 099,06","1 169 099,06",17.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Курская, ул. Акулова, д. 31",ремонт фасада,"1 561 903,20","1 195 145,66","1 195 145,66",17.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, кв-л. ж/д дома, д. 10",ремонт крыши,"1 333 200,00","1 378 298,62","989 051,61",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, кв-л. ж/д дома, д. 10",ремонт внутридомовой инженерной системы электроснабжения,"156 800,00","156 137,44","156 137,44",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, кв-л. ж/д дома, д. 10",ремонт фасада,"1 061 130,00","1 261 326,70","1 261 326,70",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, ул. Ленина, д. 3",ремонт крыши,"2 868 400,00","2 874 103,62","2 205 319,56",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, ул. Ленина, д. 3",ремонт фундамента,"423 359,00","471 047,77","466 947,25",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, ул. Матросова, д. 174",ремонт внутридомовой инженерной системы водоотведения,"196 490,00","216 981,93","28 661,38",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, ул. Матросова, д. 174",ремонт внутридомовой инженерной системы холодного водоснабжения,"186 468,00","40 293,89","40 293,89",06.05.2019
"ООО ""РЕМСТРОЙ""","ст-ца. Незлобная, ул. Матросова, д. 176",ремонт фундамента,"163 730,00","409 804,98","409 804,98",06.05.2019
"ООО ""РЕМСТРОЙ""","г. Георгиевск, ул. Пушкина, д. 29/8",ремонт внутридомовой инженерной системы водоотведения,"224 560,00","570 901,60","570 901,60",25.06.2019
"ООО ""РЕМСТРОЙ""","г. Ессентуки, ул. Попова, д. 33а",ремонт внутридомовой инженерной системы горячего водоснабжения,"183 363,36","547 470,07","547 470,07",25.06.2019
"ООО ""РЕМСТРОЙ""","г. Ессентуки, ул. Урицкого, д. 19",ремонт внутридомовой инженерной системы теплоснабжения,"330 729,12","212 000,64","212 000,64",25.06.2019
"ООО ""РЕМСТРОЙ""","г. Кисловодск, ул. Шаумяна, д. 24, лит. А",ремонт крыши,"666 600,00","663 077,77","663 077,77",25.06.2019
"ООО ""РЕМСТРОЙ""","г. Кисловодск, ул. Ярошенко, д. 12",ремонт внутридомовой инженерной системы электроснабжения,"552 058,50","167 229,56","167 229,56",25.06.2019
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Булкина, д. 19",ремонт внутридомовой инженерной системы холодного водоснабжения,"177 917,00","145 077,14","109 719,62",26.07.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Булкина, д. 19",ремонт внутридомовой инженерной системы электроснабжения,"277 372,20","852 146,48","453 961,29",26.07.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Булкина, д. 19",ремонт внутридомовой инженерной системы водоотведения,"131 269,00","107 799,03","34 504,10",26.07.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Булкина, д. 19",ремонт крыши,"2 381 445,50","3 299 898,02","2 989 512,28",26.07.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Булкина, д. 19",ремонт подвального помещения,"94 368,87","833 043,51","681 023,84",26.07.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Булкина, д. 19",ремонт фасада,"2 007 058,50","5 345 432,59","4 943 624,23",26.07.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Советская, д. 5",ремонт внутридомовой инженерной системы водоотведения,"223 157,30","186 433,17","59 643,83",23.06.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Советская, д. 5",ремонт крыши,"2 670 780,00","2 895 580,21","2 549 146,59",23.06.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Советская, д. 5",ремонт фасада,"3 483 375,00","2 889 725,42","2 327 600,01",23.06.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Советская, д. 5",ремонт внутридомовой инженерной системы холодного водоснабжения,"444 792,50","281 783,89","116 969,18",23.06.2016
"ООО ""Реставрационный центр ""ремесленник""","г. Ставрополь, ул. Советская, д. 5",ремонт внутридомовой инженерной системы электроснабжения,"462 287,00","181 531,33","538 017,28",23.06.2016
"ООО ""РИЛАЙН""","г. Ставрополь, ул. Советская, д. 1",ремонт крыши,"16 636 307,85","11 367 679,16","11 367 679,16",09.11.2020
"ООО РМК ""Деловые отношения""","г. Железноводск, ул. Ленина, д. 5А",ремонт внутридомовой инженерной системы холодного водоснабжения,"669 981,13","143 077,08","45 485,93",13.09.2018
"ООО РМК ""Деловые отношения""","г. Железноводск, ул. Ленина, д. 5Б",ремонт внутридомовой инженерной системы теплоснабжения,"987 593,90","165 248,66","165 248,66",13.09.2018
"ООО РМК ""Деловые отношения""","г. Железноводск, ул. Ленина, д. 5Б",ремонт внутридомовой инженерной системы электроснабжения,"92 798,40","196 744,75","196 744,75",13.09.2018
"ООО РМК ""Деловые отношения""","г. Железноводск, ул. Ленина, д. 5Б",ремонт внутридомовой инженерной системы холодного водоснабжения,"810 209,92","194 321,27","70 723,67",13.09.2018
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Р.Люксембург, д. 5",ремонт фасада,"1 069 144,11","769 900,41","766 631,95",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Тюленева, д. 14",ремонт фасада,"778 404,33","347 385,95","347 343,49",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Тюленева, д. 14",ремонт крыши,"613 283,64","595 559,23","587 900,24",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Чкалова, д. 19, лит. А",ремонт крыши,"645 919,20","624 517,87","620 452,90",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Чкалова, д. 19, лит. А",ремонт фасада,"898 905,60","560 167,95","554 963,85",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Чкалова, д. 19, лит. В",ремонт крыши,"673 630,56","623 839,08","621 693,08",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Чкалова, д. 19, лит. В",ремонт фасада,"844 582,95","559 469,23","558 574,93",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Чкалова, д. 28, лит. А",ремонт крыши,"470 006,40","443 209,80","441 723,60",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Чкалова, д. 56, лит. А",ремонт крыши,"497 229,36","283 570,96","276 822,74",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. А",ремонт фасада,"1 421 064,00","858 080,42","855 868,49",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. А",ремонт крыши,"896 544,00","843 529,74","842 269,78",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. Б",ремонт фасада,"433 135,35","208 885,40","202 720,99",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. Б",ремонт крыши,"574 263,60","535 649,08","530 144,58",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. В",ремонт крыши,"1 191 996,00","946 118,84","946 013,21",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. В",ремонт фасада,"1 697 841,00","750 688,95","750 586,57",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. Г",ремонт фасада,"402 710,40","290 665,18","290 619,91",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 26, лит. Г",ремонт крыши,"519 717,12","612 331,24","611 462,49",11.04.2017
"ООО РМК ""Деловые отношения""","г. Кисловодск, ул. Шаумяна, д. 28",ремонт фасада,"2 061 658,17","1 503 553,47","1 503 315,48",11.04.2017
"ООО РМК ""Деловые отношения""","г. Ставрополь, проезд. Врачебный, д. 40",ремонт внутридомовой инженерной системы водоотведения,"89 964,00","70 010,85","70 010,85",19.10.2018
"ООО РМК ""Деловые отношения""","г. Ставрополь, проезд. Врачебный, д. 46",ремонт внутридомовой инженерной системы горячего водоснабжения,"431 887,00","432 976,67","306 126,82",20.12.2018
"ООО РМК ""Деловые отношения""","г. Ставрополь, проезд. Металлистов, д. 2",ремонт внутридомовой инженерной системы горячего водоснабжения,"0,00","0,00","0,00",20.12.2018
"ООО РМК ""Деловые отношения""","г. Ставрополь, ул. Ленина, д. 91б",ремонт внутридомовой инженерной системы водоотведения,"799 680,00","173 272,09","173 272,09",19.10.2018
"ООО РМК ""Деловые отношения""","г. Ставрополь, ул. Ленина, д. 91б",ремонт внутридомовой инженерной системы холодного водоснабжения,"678 040,00","220 257,78","220 257,78",19.10.2018
"ООО РМК ""Деловые отношения""","г. Ставрополь, ул. Л.Толстого, д. 96",ремонт внутридомовой инженерной системы холодного водоснабжения,"242 880,00","152 165,94","67 714,62",26.09.2018
"ООО РМК ""Деловые отношения""","г. Ставрополь, ул. Л.Толстого, д. 96",ремонт внутридомовой инженерной системы электроснабжения,"465 600,00","546 420,37","288 800,04",26.09.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. Войтика, д. 17",ремонт внутридомовой инженерной системы водоотведения,"174 930,00","190 967,99","49 239,14",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. Войтика, д. 7",ремонт фундамента,"135 330,00","172 173,78","172 173,78",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. Заводская, д. 15",ремонт внутридомовой инженерной системы электроснабжения,"118 660,00","330 517,62","328 859,00",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. Калинина, д. 320",ремонт внутридомовой инженерной системы водоотведения,"247 401,00","309 411,72","98 763,44",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. К.Маркса, д. 42",ремонт подвального помещения,"628 290,00","281 981,91","231 691,50",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. К.Маркса, д. 66",ремонт внутридомовой инженерной системы водоотведения,"104 958,00","232 587,27","70 064,70",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. К.Маркса, д. 66",ремонт внутридомовой инженерной системы электроснабжения,"86 552,00","331 540,05","330 639,74",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. К.Маркса, д. 93",ремонт фасада,"384 692,00","712 780,35","649 420,77",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. К.Маркса, д. 93",ремонт фундамента,"749 520,00","208 703,04","46 192,90",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. К.Маркса, д. 95",ремонт фундамента,"37 476,00","150 866,45","22 186,24",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. Р.Люксембург, д. 3",ремонт внутридомовой инженерной системы электроснабжения,"57 236,00","151 461,02","72 392,50",08.10.2018
"ООО РМК ""Деловые отношения""","с. Александровское, ул. Р.Люксембург, д. 93",ремонт внутридомовой инженерной системы электроснабжения,"68 404,00","182 184,12","182 135,30",08.10.2018
"ООО ""РОИЛКОМ""","г. Невинномысск, б-р. Мира, д. 7",ремонт внутридомовой инженерной системы теплоснабжения,"879 333,91","424 564,45","388 048,58",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, б-р. Мира, д. 7",ремонт внутридомовой инженерной системы холодного водоснабжения,"436 626,11","249 111,59","238 537,28",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Водопроводная, д. 327",ремонт внутридомовой инженерной системы электроснабжения,"35 232,87","84 836,75","84 836,75",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Водопроводная, д. 327",ремонт внутридомовой инженерной системы теплоснабжения,"170 004,56","188 121,02","188 121,02",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Водопроводная, д. 327",ремонт внутридомовой инженерной системы холодного водоснабжения,"98 715,47","12 689,14","12 689,14",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Водопроводная, д. 335",ремонт внутридомовой инженерной системы электроснабжения,"59 895,88","121 895,33","121 895,33",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Водопроводная, д. 335",ремонт внутридомовой инженерной системы теплоснабжения,"184 660,12","151 924,57","151 924,57",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Маяковского, д. 2",ремонт внутридомовой инженерной системы электроснабжения,"105 698,62","605 440,40","600 155,47",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Маяковского, д. 2",ремонт внутридомовой инженерной системы теплоснабжения,"791 400,52","1 438 720,37","1 399 150,34",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Маяковского, д. 2",ремонт внутридомовой инженерной системы горячего водоснабжения,"410 048,87","575 136,68","534 131,79",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Маяковского, д. 2",ремонт внутридомовой инженерной системы холодного водоснабжения,"410 048,87","620 198,57","579 193,68",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Монтажная, д. 13",ремонт внутридомовой инженерной системы холодного водоснабжения,"309 479,79","74 162,86","72 780,04",23.11.2016
"ООО ""РОИЛКОМ""","г. Невинномысск, ул. Монтажная, д. 13",ремонт внутридомовой инженерной системы электроснабжения,"101 243,58","43 762,07","42 946,10",23.11.2016
